System Name,Model Name,Serial Number,Cabinet Name,System Port Name,Switch Name,Switch Cabinet Name,Switch Port Name,Logical Net Group,Port Speed
rtrepserverq1,X3-2L,,HZL-Q1-D2,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/14,PRODHYPER,10Gb
smiq1,R720,,HZL-Q1-A2,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/09,EXT,10Gb
smiq1,R720,,HZL-Q1-A2,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/09,EXT,10Gb
splitterq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/07,TPFUN,10Gb
splitterq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/08,TPFUN,10Gb
splitterq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/07,TPFUN,10Gb
splitterq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),Slot 5 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/08,TPFUN,10Gb
splitterq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.0 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/07,PRODHYPER,10Gb
splitterq1,X2-8,,hzl-b1_01 cp009 (HZL-Q1-C4),EM2.1 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/07,PRODHYPER,10Gb
symdbs01p,X366,,HZL-Q1-A2,<tbd>,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/46,HOST,1Gb
symdbs01p,X366,,HZL-Q1-A2,<tbd>,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/46,HOST,1Gb
symloads01p,X366,KQYVC6V,hzl-b1_01 cf006 (HZL-Q1-A3),<tbd>,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/45,WEBHOST,1Gb
symloads01p,X366,KQYVC6V,hzl-b1_01 cf006 (HZL-Q1-A3),<tbd>,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/45,WEBHOST,1Gb
t1perfserverq1,R720,,HZL-Q1-A2,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/11,PRODHYPER,10Gb
t1perfserverq1,R720,,HZL-Q1-A2,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/11,PRODHYPER,10Gb
tdnchassisq1,BLC7000,,HZL-Q1-A2,<tbd>,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/14,CHASSIS,10Gb
tdnchassisq1,BLC7000,,HZL-Q1-A2,<tbd>,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/14,CHASSIS,10Gb
tdnchassisq2,BLC7000,,hzl-b1_01 cf006 (HZL-Q1-A3),<tbd>,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/15,CHASSIS,10Gb
tdnchassisq2,BLC7000,,hzl-b1_01 cf006 (HZL-Q1-A3),<tbd>,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/15,CHASSIS,10Gb
tdneodq1,T5-2,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/11,TKR,10Gb
tdneodq1,T5-2,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 6 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/11,TKR,10Gb
tdneodq1,T5-2,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/07,PRODHYPER,10Gb
tdneodq1,T5-2,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 6 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/07,PRODHYPER,10Gb
tdngateq1,R730xd,,HZL-Q1-A2,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/06,PRODPDNHYPER,10Gb
tdngateq1,R730xd,,HZL-Q1-A2,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/06,PRODPDNHYPER,10Gb
tdngateq2,R730xd,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/07,PRODPDNHYPER,10Gb
tdngateq2,R730xd,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/07,PRODPDNHYPER,10Gb
tdnirtappq1,R720,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/10,PROD,10Gb
tdnirtappq1,R720,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/10,PROD,10Gb
tdnnetappq1,tbdstorage,,HZL-Q1-A1,<tbd>,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/48,PROD,1Gb
tdnnetappq1,tbdstorage,,HZL-Q1-A1,<tbd>,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/48,PROD,1Gb
tdnnetappq2,tbdstorage,,HZL-Q1-A2,<tbd>,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/47,PROD,1Gb
tdnnetappq2,tbdstorage,,HZL-Q1-A2,<tbd>,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/47,PROD,1Gb
tdnvdiq1,X4-2L,,HZL-Q1-A2,Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/30,EXT,10Gb
tdnvdiq1,X4-2L,,HZL-Q1-A2,Slot 5 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/36,VDITERM,10Gb
tdnvdiq1,X4-2L,,HZL-Q1-A2,Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/30,EXT,10Gb
tdnvdiq1,X4-2L,,HZL-Q1-A2,Slot 5 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/36,VDITERM,10Gb
tdnvdiq2,X4-2L,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 3 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/31,EXT,10Gb
tdnvdiq2,X4-2L,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 5 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/37,VDITERM,10Gb
tdnvdiq2,X4-2L,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 3 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/31,EXT,10Gb
tdnvdiq2,X4-2L,,hzl-b1_01 cf006 (HZL-Q1-A3),Slot 5 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/37,VDITERM,10Gb
tffq01,R620,CRXJGZ1,HZL-Q1-D1,Slot 2 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/16,TKR,10Gb
tffq01,R620,CRXJGZ1,HZL-Q1-D1,Slot 3 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/16,TKR,10Gb
tffq01,R620,CRXJGZ1,HZL-Q1-D1,Slot 2 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/21,PROD,10Gb
tffq01,R620,CRXJGZ1,HZL-Q1-D1,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/21,PROD,10Gb
tffq02,R620,99L48Z1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 2 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/17,TKR,10Gb
tffq02,R620,99L48Z1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/17,TKR,10Gb
tffq02,R620,99L48Z1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 2 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/22,PROD,10Gb
tffq02,R620,99L48Z1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/22,PROD,10Gb
ticksq1,R730xd,,HZL-Q1-D2,Slot 4 port 1,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/14,FUNDIST,10Gb
ticksq1,R730xd,,HZL-Q1-D2,Slot 3 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/15,TKR,10Gb
ticksq1,R730xd,,HZL-Q1-D2,Slot 2 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/14,FUNDIST,10Gb
ticksq1,R730xd,,HZL-Q1-D2,Slot 4 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/15,TKR,10Gb
ticksq1,R730xd,,HZL-Q1-D2,Slot 2 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/20,PROD,10Gb
ticksq1,R730xd,,HZL-Q1-D2,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/20,PROD,10Gb
topq01,R620,G9L48Z1,HZL-Q1-D1,Slot 2 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/12,TKR,10Gb
topq01,R620,G9L48Z1,HZL-Q1-D1,Slot 3 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/12,TKR,10Gb
topq01,R620,G9L48Z1,HZL-Q1-D1,Slot 2 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/18,PROD,10Gb
topq01,R620,G9L48Z1,HZL-Q1-D1,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/18,PROD,10Gb
topq02,R620,8RXJGZ1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 2 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/13,TKR,10Gb
topq02,R620,8RXJGZ1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/13,TKR,10Gb
topq02,R620,8RXJGZ1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 2 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/19,PROD,10Gb
topq02,R620,8RXJGZ1,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/19,PROD,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 11 port 1,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/20,GTDL,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 7 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/21,LOG,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 11 port 2,HZL-COLO-NONPTDNAGG3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/22,TPFUN,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 1 port 1,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/20,GTDL,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 9 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/21,LOG,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 1 port 2,HZL-COLO-NONPTDNAGG3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/22,TPFUN,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 7 port 1,HZL-COLO-NONPTDNDH3-SWA1,hzl-b1_01 cp011 (HZL-Q1-C2),E1/17,PROD,10Gb
tplogq1,X4-4,1523NM900D,HZL-Q1-C1,Slot 9 port 1,HZL-COLO-NONPTDNDH3-SWA2,hzl-b1_01 cp009 (HZL-Q1-C4),E1/17,PROD,10Gb
vapdbserverq1,X4-2L,1529NM501D,HZL-Q1-D1,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/24,PRODHYPER,10Gb
vapdbserverq1,X4-2L,1529NM501D,HZL-Q1-D1,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/24,PRODHYPER,10Gb
venusq1,X2-4,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 7 port 2,HZL-COLO-NONPTDNAGG4-SWA1,HZL-Q1-D1,E1/21,TKR,10Gb
venusq1,X2-4,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 9 port 2,HZL-COLO-NONPTDNAGG4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/21,TKR,10Gb
venusq1,X2-4,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 7 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/32,PROD,10Gb
venusq1,X2-4,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 9 port 1,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/32,PROD,10Gb
webbondq1,DL380G8,,HZL-Q1-D1,Slot 2 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/34,WEB,10Gb
webbondq1,DL380G8,,HZL-Q1-D1,Slot 2 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/34,WEB,10Gb
websterq1,X3-2L,,HZL-Q1-D1,Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/15,PRODHYPER,10Gb
websterq1,X3-2L,,HZL-Q1-D1,Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/15,PRODHYPER,10Gb
websterq2,X3-2L,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 1,HZL-COLO-NONPTDNDH4-SWA1,HZL-Q1-D1,E1/16,PRODHYPER,10Gb
websterq2,X3-2L,,hzl-b1_01 cp006 (HZL-Q1-D3),Slot 3 port 2,HZL-COLO-NONPTDNDH4-SWA2,hzl-b1_01 cp006 (HZL-Q1-D3),E1/16,PRODHYPER,10Gb
wetlandsq1,R720,,HZL-Q1-A1,Slot 2 port 1,HZL-COLO-NONPTDNDH1-SWA1,HZL-Q1-A1,E1/32,EXTHYPER,10Gb
wetlandsq1,R720,,HZL-Q1-A1,Slot 2 port 2,HZL-COLO-NONPTDNDH1-SWA2,hzl-b1_01 cf006 (HZL-Q1-A3),E1/32,EXTHYPER,10Gb
