FQDN System Name,IP Address,Network,Network Range,Broadcast Address,VLAN,VLAN number,Physical System,Logical Net,Logical Interface,Network Scope,TOR switch used
smontz2.out.z2.tdn.hzl.ilx.com,10.53.22.127/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,dtpfepcz2n,PROD,PRODHYPER,Business Site,YES
sobz2.a1.exch.z2.tdn.hzl.ilx.com,159.44.249.39/26,A1.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz2n,EXCH,EXCH,Business Site,
sobz2.a2.exch.z2.tdn.hzl.ilx.com,159.44.249.24/26,A2.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz2n,EXCH,EXCH,Business Site,
sobz2.b1.exch.z2.tdn.hzl.ilx.com,159.44.253.39/26,B1.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz2n,EXCH,EXCH,Business Site,
sobz2.b2.exch.z2.tdn.hzl.ilx.com,159.44.253.24/26,B2.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz2n,EXCH,EXCH,Business Site,
sobz2.feed.z2.tdn.hzl.ilx.com,10.179.2.16/25,FEED,10.179.2.0/25,10.179.2.127,HZL-COLO-MCE1-FEED-1,1800,dtpfepcz2n,FEED,FEED,Business Site,
sobz2.fepc.z2.tdn.hzl.ilx.com,10.179.2.143/25,FEPC,10.179.2.128/25,10.179.2.255,HZL-COLO-MCE1-FEPC-1,1801,dtpfepcz2n,FEPC,FEPC,Business Site,
sobz2.idcm.z2.tdn.hzl.ilx.com,10.179.0.113/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,dtpfepcz2n,PROD,PRODHYPER,Business Site,YES
sobz2.main.z2.tdn.hzl.ilx.com,10.181.192.113/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,dtpfepcz2n,PROD,PRODHYPER,Business Site,YES
sobz2.out.z2.tdn.hzl.ilx.com,10.53.22.113/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,dtpfepcz2n,PROD,PRODHYPER,Business Site,YES
spoonz2.a.arbi10.z2.tdn.hzl.ilx.com,10.179.4.236/27,A.ARBI10,10.179.4.224/27,10.179.4.255,HZL-COLO-MCE1-ARBI2-2,1703,itcfepcz2a,ARBI10,ARBI10,Business Silo,
spoonz2.a1.etg.z2.tdn.hzl.ilx.com,10.110.15.144/25,A1.ETG,10.110.15.128/25,10.110.15.255,PROD_ERB-Hash-LAN-A,815,itcfepcz2a,ETG,ETG,Business Site,
spoonz2.b1.etg.z2.tdn.hzl.ilx.com,10.110.16.144/25,B1.ETG,10.110.16.128/25,10.110.16.255,PROD_ERB-Hash-LAN-B,816,itcfepcz2a,ETG,ETG,Business Site,
spoonz2.filer.z2.tdn.hzl.ilx.com,10.181.194.76/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,itcfepcz2a,PROD,PRODHYPER,Business Site,YES
spoonz2.gtdl.z2.tdn.hzl.ilx.com,10.179.3.30/26,GTDL,10.179.3.0/26,10.179.3.63,HZL-COLO-MCE1-GTDL-1,1802,itcfepcz2a,GTDL,GTDL,Business Site,
spoonz2.idcm.z2.tdn.hzl.ilx.com,10.179.0.129/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,itcfepcz2a,PROD,PRODHYPER,Business Site,YES
spoonz2.log.z2.tdn.hzl.ilx.com,10.179.3.143/26,LOG,10.179.3.128/26,10.179.3.191,HZL-COLO-MCE1-LOG2-1,1804,itcfepcz2a,LOG,LOG,Business Silo,
spoonz2.main.z2.tdn.hzl.ilx.com,10.181.192.129/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,itcfepcz2a,PROD,PRODHYPER,Business Site,YES
spoonz2.out.z2.tdn.hzl.ilx.com,10.53.22.129/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,itcfepcz2a,PROD,PRODHYPER,Business Site,YES
tagz05.idcm.z2.tdn.hzl.ilx.com,10.179.0.135/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz05.main.z2.tdn.hzl.ilx.com,10.181.192.135/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz05.out.z2.tdn.hzl.ilx.com,10.53.22.135/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz05.sec2.z2.tdn.hzl.ilx.com,162.8.197.17/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz06.idcm.z2.tdn.hzl.ilx.com,10.179.0.136/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz06.main.z2.tdn.hzl.ilx.com,10.181.192.136/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz06.out.z2.tdn.hzl.ilx.com,10.53.22.136/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz06.sec2.z2.tdn.hzl.ilx.com,162.8.197.18/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz07.idcm.z2.tdn.hzl.ilx.com,10.179.0.137/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz07.main.z2.tdn.hzl.ilx.com,10.181.192.137/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz07.out.z2.tdn.hzl.ilx.com,10.53.22.164/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz07.sec2.z2.tdn.hzl.ilx.com,162.8.197.7/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz08.idcm.z2.tdn.hzl.ilx.com,10.179.0.138/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz08.main.z2.tdn.hzl.ilx.com,10.181.192.138/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz08.out.z2.tdn.hzl.ilx.com,10.53.22.138/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz08.sec2.z2.tdn.hzl.ilx.com,162.8.197.8/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz09.idcm.z2.tdn.hzl.ilx.com,10.179.0.139/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz09.main.z2.tdn.hzl.ilx.com,10.181.192.139/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz09.out.z2.tdn.hzl.ilx.com,10.53.22.139/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez2,PROD,PRODPDNHYPER,Business Site,YES
tagz09.sec2.z2.tdn.hzl.ilx.com,162.8.197.9/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnftpz2.apphost.z2.tdn.hzl.ilx.com,162.8.248.12/27,APPHOST,162.8.248.0/27,162.8.248.31,HDC-APPHOST-LAN,2247,netsrvz2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnftpz2.filer.z2.tdn.hzl.ilx.com,10.181.194.78/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tdnftpz2.idcm.z2.tdn.hzl.ilx.com,10.179.0.146/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tdnftpz2.main.z2.tdn.hzl.ilx.com,10.181.192.146/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tdnftpz2.out.z2.tdn.hzl.ilx.com,10.53.22.146/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz2.apphost.z2.tdn.hzl.ilx.com,162.8.248.14/27,APPHOST,162.8.248.0/27,162.8.248.31,HDC-APPHOST-LAN,2247,netsrvz2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnnfsz2.filer.z2.tdn.hzl.ilx.com,10.181.194.80/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz2.idcm.z2.tdn.hzl.ilx.com,10.179.0.148/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz2.main.z2.tdn.hzl.ilx.com,10.181.192.148/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz2.out.z2.tdn.hzl.ilx.com,10.53.22.148/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,netsrvz2,PROD,PRODPDNHYPER,Business Site,YES
tigerz2.web.z2.tdn.hzl.ilx.com,10.53.20.10/24,WEB,10.53.20.0/24,10.53.20.255,HZLP-93COLO-TDNM1-A-JUMBO-1,2210,phys-tigerz2,WEB,WEBHYPER,Business Site,YES
tigerz2.webfs.z2.tdn.hzl.ilx.com,10.181.195.9/24,WEBFS,10.181.195.0/24,10.181.195.255,HZLP-93COLO-TDNM1-A-WEBFS-1,2211,phys-tigerz2,WEB,WEBHYPER,Business Site,YES
tigerz4.web.z2.tdn.hzl.ilx.com,10.53.20.12/24,WEB,10.53.20.0/24,10.53.20.255,HZLP-93COLO-TDNM1-A-JUMBO-1,2210,phys-tigerz2,WEB,WEBHYPER,Business Site,YES
tigerz4.webfs.z2.tdn.hzl.ilx.com,10.181.195.11/24,WEBFS,10.181.195.0/24,10.181.195.255,HZLP-93COLO-TDNM1-A-WEBFS-1,2211,phys-tigerz2,WEB,WEBHYPER,Business Site,YES
tpalertz2.a1.exch.z2.tdn.hzl.ilx.com,159.44.249.23/26,A1.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz2a,EXCH,EXCH,Business Site,
tpalertz2.a2.exch.z2.tdn.hzl.ilx.com,159.44.249.40/26,A2.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz2a,EXCH,EXCH,Business Site,
tpalertz2.b1.exch.z2.tdn.hzl.ilx.com,159.44.253.23/26,B1.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz2a,EXCH,EXCH,Business Site,
tpalertz2.b2.exch.z2.tdn.hzl.ilx.com,159.44.253.40/26,B2.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz2a,EXCH,EXCH,Business Site,
tpalertz2.feed.z2.tdn.hzl.ilx.com,10.179.2.24/25,FEED,10.179.2.0/25,10.179.2.127,HZL-COLO-MCE1-FEED-1,1800,dtpfepcz2a,FEED,FEED,Business Site,
tpalertz2.fepc.z2.tdn.hzl.ilx.com,10.179.2.151/25,FEPC,10.179.2.128/25,10.179.2.255,HZL-COLO-MCE1-FEPC-1,1801,dtpfepcz2a,FEPC,FEPC,Business Site,
tpalertz2.idcm.z2.tdn.hzl.ilx.com,10.179.0.151/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,dtpfepcz2a,PROD,PRODHYPER,Business Site,YES
tpalertz2.main.z2.tdn.hzl.ilx.com,10.181.192.151/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,dtpfepcz2a,PROD,PRODHYPER,Business Site,YES
tpalertz2.out.z2.tdn.hzl.ilx.com,10.53.22.151/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,dtpfepcz2a,PROD,PRODHYPER,Business Site,YES
turnstilez2.ext.z2.tdn.hzl.ilx.com,10.53.24.13/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz2,EXT,EXTHYPER,Business Site,YES
vapdbz2.filer.z2.tdn.hzl.ilx.com,10.181.194.82/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,vapdbserverz2,PROD,PRODHYPER,Business Site,YES
vapdbz2.idcm.z2.tdn.hzl.ilx.com,10.179.0.153/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,vapdbserverz2,PROD,PRODHYPER,Business Site,YES
vapdbz2.main.z2.tdn.hzl.ilx.com,10.181.192.153/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,vapdbserverz2,PROD,PRODHYPER,Business Site,YES
vapdbz2.out.z2.tdn.hzl.ilx.com,10.53.22.153/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,vapdbserverz2,PROD,PRODHYPER,Business Site,YES
wb3270z2.web.z2.tdn.hzl.ilx.com,10.53.20.14/24,WEB,10.53.20.0/24,10.53.20.255,HZLP-93COLO-TDNM1-A-JUMBO-1,2210,phys-tigerz2,WEB,WEBHYPER,Business Site,YES
wb3270z2.webfs.z2.tdn.hzl.ilx.com,10.181.195.13/24,WEBFS,10.181.195.0/24,10.181.195.255,HZLP-93COLO-TDNM1-A-WEBFS-1,2211,phys-tigerz2,WEB,WEBHYPER,Business Site,YES
xbirdz2.ext.z2.tdn.hzl.ilx.com,10.53.24.15/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz2,EXT,EXTHYPER,Business Site,YES
zephyrz2.ext.z2.tdn.hzl.ilx.com,10.53.24.17/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz2,EXT,EXTHYPER,Business Site,YES
zephyrz4.ext.z2.tdn.hzl.ilx.com,10.53.24.19/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz2,EXT,EXTHYPER,Business Site,YES
