FQDN System Name,IP Address,Network,Network Range,Broadcast Address,VLAN,VLAN number,Physical System,Logical Net,Logical Interface,Network Scope,TOR switch used
xvdiq125.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.125/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq126.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.126/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq127.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.127/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq128.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.128/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq129.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.129/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq130.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.130/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq131.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.131/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq132.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.132/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq133.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.133/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq134.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.134/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq135.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.135/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq136.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.136/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq137.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.137/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq138.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.138/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq139.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.139/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq140.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.140/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq141.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.141/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq142.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.142/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq143.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.143/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq144.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.144/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq145.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.145/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq146.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.146/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq147.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.147/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq148.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.148/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq149.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.149/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq150.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.150/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq151.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.151/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq152.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.152/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq153.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.153/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq154.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.154/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq155.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.155/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq156.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.156/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq157.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.157/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq158.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.158/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq159.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.159/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq160.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.160/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq161.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.161/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq162.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.162/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq163.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.163/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq164.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.164/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq165.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.165/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq166.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.166/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq167.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.167/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq168.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.168/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq169.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.169/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq170.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.170/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq171.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.171/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq172.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.172/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq173.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.173/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq174.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.174/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq175.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.175/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq176.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.176/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq177.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.177/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq178.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.178/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq179.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.179/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq180.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.180/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq181.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.181/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq182.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.182/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq183.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.183/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq184.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.184/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq185.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.185/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq186.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.186/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq187.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.187/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq188.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.188/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq189.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.189/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq190.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.190/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq191.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.191/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq192.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.192/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq193.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.193/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq194.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.194/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq195.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.195/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq196.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.196/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq197.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.197/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq198.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.198/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq199.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.199/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq200.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.200/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq201.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.201/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq202.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.202/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq203.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.203/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq204.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.204/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq205.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.205/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq206.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.206/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq207.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.207/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq208.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.208/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq209.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.209/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq210.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.210/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq211.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.211/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq212.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.212/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq213.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.213/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq214.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.214/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq215.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.215/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq216.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.216/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq217.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.217/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq218.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.218/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq219.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.219/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq220.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.220/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq221.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.221/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq222.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.222/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq223.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.223/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq224.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.224/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq225.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.225/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq226.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.226/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq227.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.227/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq228.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.228/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq229.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.229/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq230.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.230/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq231.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.231/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq232.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.232/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq233.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.233/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq234.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.234/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq235.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.235/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq236.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.236/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq237.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.237/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq238.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.238/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq239.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.239/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq240.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.240/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
zephyrq1.ext.q1.tdnqa.hzl.ilx.com,10.53.32.1/24,EXT,10.53.32.0/24,10.53.32.255,HZLS-93COLO-MGTM1-A-JUMBO-1,2530,airstreamq1,EXT,EXTHYPER,Business Site,YES
zephyrq2.ext.q1.tdnqa.hzl.ilx.com,10.53.32.3/24,EXT,10.53.32.0/24,10.53.32.255,HZLS-93COLO-MGTM1-A-JUMBO-1,2530,airstreamq2,EXT,EXTHYPER,Business Site,YES
zephyrq3.ext.q1.tdnqa.hzl.ilx.com,10.53.32.2/24,EXT,10.53.32.0/24,10.53.32.255,HZLS-93COLO-MGTM1-A-JUMBO-1,2530,airstreamq1,EXT,EXTHYPER,Business Site,YES
