FQDN System Name,IP Address,Network,Network Range,Broadcast Address,VLAN,VLAN number,Physical System,Logical Net,Logical Interface,Network Scope,TOR switch used
rakez1.filer.z1.tdn.hzl.ilx.com,10.181.194.73/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,itcfepcz1b,PROD,PRODHYPER,Business Site,YES
rakez1.gtdl.z1.tdn.hzl.ilx.com,10.179.3.27/26,GTDL,10.179.3.0/26,10.179.3.63,HZL-COLO-MCE1-GTDL-1,1802,itcfepcz1b,GTDL,GTDL,Business Site,
rakez1.idcm.z1.tdn.hzl.ilx.com,10.179.0.123/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,itcfepcz1b,PROD,PRODHYPER,Business Site,YES
rakez1.log.z1.tdn.hzl.ilx.com,10.179.3.78/26,LOG,10.179.3.64/26,10.179.3.127,HZL-COLO-MCE1-LOG1-1,1803,itcfepcz1b,LOG,LOG,Business Silo,
rakez1.main.z1.tdn.hzl.ilx.com,10.181.192.123/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,itcfepcz1b,PROD,PRODHYPER,Business Site,YES
rakez1.out.z1.tdn.hzl.ilx.com,10.53.22.123/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,itcfepcz1b,PROD,PRODHYPER,Business Site,YES
rcrz1.web.z1.tdn.hzl.ilx.com,10.53.20.15/24,WEB,10.53.20.0/24,10.53.20.255,HZLP-93COLO-TDNM1-A-JUMBO-1,2210,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
rcrz1.webfs.z1.tdn.hzl.ilx.com,10.181.195.14/24,WEBFS,10.181.195.0/24,10.181.195.255,HZLP-93COLO-TDNM1-A-WEBFS-1,2211,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
rtrepz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.125/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,rtrepserverz1,PROD,PRODHYPER,Business Site,YES
rtrepz1.main.z1.tdn.hzl.ilx.com,10.181.192.125/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,rtrepserverz1,PROD,PRODHYPER,Business Site,YES
rtrepz1.out.z1.tdn.hzl.ilx.com,10.53.22.125/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,rtrepserverz1,PROD,PRODHYPER,Business Site,YES
skiz1.ext.z1.tdn.hzl.ilx.com,10.53.24.8/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz1,EXT,EXTHYPER,Business Site,YES
skiz2.ext.z1.tdn.hzl.ilx.com,10.53.24.11/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,wetlandsz1,EXT,EXTHYPER,Business Site,YES
skiz3.ext.z1.tdn.hzl.ilx.com,10.53.24.20/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz1,EXT,EXTHYPER,Business Site,YES
smontz1.a1.exch.z1.tdn.hzl.ilx.com,159.44.249.33/26,A1.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz1n,EXCH,EXCH,Business Site,
smontz1.a2.exch.z1.tdn.hzl.ilx.com,159.44.249.34/26,A2.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz1n,EXCH,EXCH,Business Site,
smontz1.b1.exch.z1.tdn.hzl.ilx.com,159.44.253.33/26,B1.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz1n,EXCH,EXCH,Business Site,
smontz1.b2.exch.z1.tdn.hzl.ilx.com,159.44.253.34/26,B2.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz1n,EXCH,EXCH,Business Site,
smontz1.feed.z1.tdn.hzl.ilx.com,10.179.2.21/25,FEED,10.179.2.0/25,10.179.2.127,HZL-COLO-MCE1-FEED-1,1800,dtpfepcz1n,FEED,FEED,Business Site,
smontz1.fepc.z1.tdn.hzl.ilx.com,10.179.2.148/25,FEPC,10.179.2.128/25,10.179.2.255,HZL-COLO-MCE1-FEPC-1,1801,dtpfepcz1n,FEPC,FEPC,Business Site,
smontz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.126/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,dtpfepcz1n,PROD,PRODHYPER,Business Site,YES
smontz1.main.z1.tdn.hzl.ilx.com,10.181.192.126/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,dtpfepcz1n,PROD,PRODHYPER,Business Site,YES
smontz1.out.z1.tdn.hzl.ilx.com,10.53.22.126/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,dtpfepcz1n,PROD,PRODHYPER,Business Site,YES
sobz1.a1.exch.z1.tdn.hzl.ilx.com,159.44.249.37/26,A1.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz1n,EXCH,EXCH,Business Site,
sobz1.a2.exch.z1.tdn.hzl.ilx.com,159.44.249.22/26,A2.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz1n,EXCH,EXCH,Business Site,
sobz1.b1.exch.z1.tdn.hzl.ilx.com,159.44.253.37/26,B1.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz1n,EXCH,EXCH,Business Site,
sobz1.b2.exch.z1.tdn.hzl.ilx.com,159.44.253.22/26,B2.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz1n,EXCH,EXCH,Business Site,
sobz1.feed.z1.tdn.hzl.ilx.com,10.179.2.15/25,FEED,10.179.2.0/25,10.179.2.127,HZL-COLO-MCE1-FEED-1,1800,dtpfepcz1n,FEED,FEED,Business Site,
sobz1.fepc.z1.tdn.hzl.ilx.com,10.179.2.142/25,FEPC,10.179.2.128/25,10.179.2.255,HZL-COLO-MCE1-FEPC-1,1801,dtpfepcz1n,FEPC,FEPC,Business Site,
sobz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.112/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,dtpfepcz1n,PROD,PRODHYPER,Business Site,YES
sobz1.main.z1.tdn.hzl.ilx.com,10.181.192.112/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,dtpfepcz1n,PROD,PRODHYPER,Business Site,YES
sobz1.out.z1.tdn.hzl.ilx.com,10.53.22.112/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,dtpfepcz1n,PROD,PRODHYPER,Business Site,YES
spoonz1.a.arbi10.z1.tdn.hzl.ilx.com,10.179.4.204/27,A.ARBI10,10.179.4.192/27,10.179.4.223,HZL-COLO-MCE1-ARBI1-2,1702,itcfepcz1a,ARBI10,ARBI10,Business Silo,
spoonz1.a1.etg.z1.tdn.hzl.ilx.com,10.110.15.143/25,A1.ETG,10.110.15.128/25,10.110.15.255,PROD_ERB-Hash-LAN-A,815,itcfepcz1a,ETG,ETG,Business Site,
spoonz1.b1.etg.z1.tdn.hzl.ilx.com,10.110.16.143/25,B1.ETG,10.110.16.128/25,10.110.16.255,PROD_ERB-Hash-LAN-B,816,itcfepcz1a,ETG,ETG,Business Site,
spoonz1.filer.z1.tdn.hzl.ilx.com,10.181.194.75/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,itcfepcz1a,PROD,PRODHYPER,Business Site,YES
spoonz1.gtdl.z1.tdn.hzl.ilx.com,10.179.3.29/26,GTDL,10.179.3.0/26,10.179.3.63,HZL-COLO-MCE1-GTDL-1,1802,itcfepcz1a,GTDL,GTDL,Business Site,
spoonz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.128/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,itcfepcz1a,PROD,PRODHYPER,Business Site,YES
spoonz1.log.z1.tdn.hzl.ilx.com,10.179.3.79/26,LOG,10.179.3.64/26,10.179.3.127,HZL-COLO-MCE1-LOG1-1,1803,itcfepcz1a,LOG,LOG,Business Silo,
spoonz1.main.z1.tdn.hzl.ilx.com,10.181.192.128/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,itcfepcz1a,PROD,PRODHYPER,Business Site,YES
spoonz1.out.z1.tdn.hzl.ilx.com,10.53.22.128/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,itcfepcz1a,PROD,PRODHYPER,Business Site,YES
t1perfz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.130/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,t1perfserverz1,PROD,PRODHYPER,Business Site,YES
t1perfz1.main.z1.tdn.hzl.ilx.com,10.181.192.130/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,t1perfserverz1,PROD,PRODHYPER,Business Site,YES
t1perfz1.out.z1.tdn.hzl.ilx.com,10.53.22.130/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,t1perfserverz1,PROD,PRODHYPER,Business Site,YES
tagz00.idcm.z1.tdn.hzl.ilx.com,10.179.0.163/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz00.main.z1.tdn.hzl.ilx.com,10.181.192.163/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz00.out.z1.tdn.hzl.ilx.com,10.53.22.163/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz00.sec2.z1.tdn.hzl.ilx.com,162.8.197.19/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz01.idcm.z1.tdn.hzl.ilx.com,10.179.0.131/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz01.main.z1.tdn.hzl.ilx.com,10.181.192.131/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz01.out.z1.tdn.hzl.ilx.com,10.53.22.131/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz01.sec2.z1.tdn.hzl.ilx.com,162.8.197.15/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz02.idcm.z1.tdn.hzl.ilx.com,10.179.0.132/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz02.main.z1.tdn.hzl.ilx.com,10.181.192.132/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz02.out.z1.tdn.hzl.ilx.com,10.53.22.132/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz02.sec2.z1.tdn.hzl.ilx.com,162.8.197.2/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz03.idcm.z1.tdn.hzl.ilx.com,10.179.0.133/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz03.main.z1.tdn.hzl.ilx.com,10.181.192.133/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz03.out.z1.tdn.hzl.ilx.com,10.53.22.133/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz03.sec2.z1.tdn.hzl.ilx.com,162.8.197.3/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz04.idcm.z1.tdn.hzl.ilx.com,10.179.0.134/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz04.main.z1.tdn.hzl.ilx.com,10.181.192.134/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz04.out.z1.tdn.hzl.ilx.com,10.53.22.134/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez1,PROD,PRODPDNHYPER,Business Site,YES
tagz04.sec2.z1.tdn.hzl.ilx.com,162.8.197.4/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz10.idcm.z1.tdn.hzl.ilx.com,10.179.0.140/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz10.main.z1.tdn.hzl.ilx.com,10.181.192.140/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz10.out.z1.tdn.hzl.ilx.com,10.53.22.140/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz10.sec2.z1.tdn.hzl.ilx.com,162.8.197.16/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez3,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz11.idcm.z1.tdn.hzl.ilx.com,10.179.0.141/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz11.main.z1.tdn.hzl.ilx.com,10.181.192.141/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz11.out.z1.tdn.hzl.ilx.com,10.53.22.141/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz11.sec2.z1.tdn.hzl.ilx.com,162.8.197.11/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez3,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz12.idcm.z1.tdn.hzl.ilx.com,10.179.0.142/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz12.main.z1.tdn.hzl.ilx.com,10.181.192.142/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz12.out.z1.tdn.hzl.ilx.com,10.53.22.142/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz12.sec2.z1.tdn.hzl.ilx.com,162.8.197.12/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez3,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz13.idcm.z1.tdn.hzl.ilx.com,10.179.0.143/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz13.main.z1.tdn.hzl.ilx.com,10.181.192.143/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz13.out.z1.tdn.hzl.ilx.com,10.53.22.143/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz13.sec2.z1.tdn.hzl.ilx.com,162.8.197.13/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez3,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagz14.idcm.z1.tdn.hzl.ilx.com,10.179.0.144/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz14.main.z1.tdn.hzl.ilx.com,10.181.192.144/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz14.out.z1.tdn.hzl.ilx.com,10.53.22.144/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,tdngatez3,PROD,PRODPDNHYPER,Business Site,YES
tagz14.sec2.z1.tdn.hzl.ilx.com,162.8.197.14/27,SEC2,162.8.197.0/27,162.8.197.31,HDC-SECURE2-LAN,2245,tdngatez3,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnftpz1.apphost.z1.tdn.hzl.ilx.com,162.8.248.11/27,APPHOST,162.8.248.0/27,162.8.248.31,HDC-APPHOST-LAN,2247,netsrvz1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnftpz1.filer.z1.tdn.hzl.ilx.com,10.181.194.77/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
tdnftpz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.145/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
tdnftpz1.main.z1.tdn.hzl.ilx.com,10.181.192.145/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
tdnftpz1.out.z1.tdn.hzl.ilx.com,10.53.22.145/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz1.apphost.z1.tdn.hzl.ilx.com,162.8.248.13/27,APPHOST,162.8.248.0/27,162.8.248.31,HDC-APPHOST-LAN,2247,netsrvz1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnnfsz1.filer.z1.tdn.hzl.ilx.com,10.181.194.79/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.147/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz1.main.z1.tdn.hzl.ilx.com,10.181.192.147/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsz1.out.z1.tdn.hzl.ilx.com,10.53.22.147/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,netsrvz1,PROD,PRODPDNHYPER,Business Site,YES
thisz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.149/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,monetz1,PROD,PRODHYPER,Business Site,YES
thisz1.main.z1.tdn.hzl.ilx.com,10.181.192.149/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,monetz1,PROD,PRODHYPER,Business Site,YES
thisz1.out.z1.tdn.hzl.ilx.com,10.53.22.149/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,monetz1,PROD,PRODHYPER,Business Site,YES
tigerz1.web.z1.tdn.hzl.ilx.com,10.53.20.9/24,WEB,10.53.20.0/24,10.53.20.255,HZLP-93COLO-TDNM1-A-JUMBO-1,2210,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
tigerz1.webfs.z1.tdn.hzl.ilx.com,10.181.195.8/24,WEBFS,10.181.195.0/24,10.181.195.255,HZLP-93COLO-TDNM1-A-WEBFS-1,2211,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
tigerz3.web.z1.tdn.hzl.ilx.com,10.53.20.11/24,WEB,10.53.20.0/24,10.53.20.255,HZLP-93COLO-TDNM1-A-JUMBO-1,2210,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
tigerz3.webfs.z1.tdn.hzl.ilx.com,10.181.195.10/24,WEBFS,10.181.195.0/24,10.181.195.255,HZLP-93COLO-TDNM1-A-WEBFS-1,2211,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
tpalertz1.a1.exch.z1.tdn.hzl.ilx.com,159.44.249.20/26,A1.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz1a,EXCH,EXCH,Business Site,
tpalertz1.a2.exch.z1.tdn.hzl.ilx.com,159.44.249.38/26,A2.EXCH,159.44.249.0/26,159.44.249.63,HZL-COLO-MCE1-EXCHANGEA-1,1501,dtpfepcz1a,EXCH,EXCH,Business Site,
tpalertz1.b1.exch.z1.tdn.hzl.ilx.com,159.44.253.20/26,B1.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz1a,EXCH,EXCH,Business Site,
tpalertz1.b2.exch.z1.tdn.hzl.ilx.com,159.44.253.38/26,B2.EXCH,159.44.253.0/26,159.44.253.63,HZL-COLO-MCE1-EXCHANGEB-1,1601,dtpfepcz1a,EXCH,EXCH,Business Site,
tpalertz1.feed.z1.tdn.hzl.ilx.com,10.179.2.23/25,FEED,10.179.2.0/25,10.179.2.127,HZL-COLO-MCE1-FEED-1,1800,dtpfepcz1a,FEED,FEED,Business Site,
tpalertz1.fepc.z1.tdn.hzl.ilx.com,10.179.2.150/25,FEPC,10.179.2.128/25,10.179.2.255,HZL-COLO-MCE1-FEPC-1,1801,dtpfepcz1a,FEPC,FEPC,Business Site,
tpalertz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.150/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,dtpfepcz1a,PROD,PRODHYPER,Business Site,YES
tpalertz1.main.z1.tdn.hzl.ilx.com,10.181.192.150/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,dtpfepcz1a,PROD,PRODHYPER,Business Site,YES
tpalertz1.out.z1.tdn.hzl.ilx.com,10.53.22.150/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,dtpfepcz1a,PROD,PRODHYPER,Business Site,YES
turnstilez1.ext.z1.tdn.hzl.ilx.com,10.53.24.12/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz1,EXT,EXTHYPER,Business Site,YES
vapdbz1.filer.z1.tdn.hzl.ilx.com,10.181.194.81/24,FILER,10.181.194.0/24,10.181.194.255,HZLP-93COLO-TDNH1-A-STORAGE-1,2203,vapdbserverz1,PROD,PRODHYPER,Business Site,YES
vapdbz1.idcm.z1.tdn.hzl.ilx.com,10.179.0.152/23,IDCM,10.179.0.0/23,10.179.1.255,HZL-COLO-MCE1-IDCM-1,2209,vapdbserverz1,PROD,PRODHYPER,Business Site,YES
vapdbz1.main.z1.tdn.hzl.ilx.com,10.181.192.152/23,MAIN,10.181.192.0/23,10.181.193.255,HZLP-93COLO-TDNH1-A-MAIN-1,2202,vapdbserverz1,PROD,PRODHYPER,Business Site,YES
vapdbz1.out.z1.tdn.hzl.ilx.com,10.53.22.152/23,OUT,10.53.22.0/23,10.53.23.255,HZLP-93COLO-TDNH1-A-JUMBO-1,2201,vapdbserverz1,PROD,PRODHYPER,Business Site,YES
wb3270z1.web.z1.tdn.hzl.ilx.com,10.53.20.13/24,WEB,10.53.20.0/24,10.53.20.255,HZLP-93COLO-TDNM1-A-JUMBO-1,2210,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
wb3270z1.webfs.z1.tdn.hzl.ilx.com,10.181.195.12/24,WEBFS,10.181.195.0/24,10.181.195.255,HZLP-93COLO-TDNM1-A-WEBFS-1,2211,phys-tigerz1,WEB,WEBHYPER,Business Site,YES
xbirdz1.ext.z1.tdn.hzl.ilx.com,10.53.24.14/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz1,EXT,EXTHYPER,Business Site,YES
zephyrz1.ext.z1.tdn.hzl.ilx.com,10.53.24.16/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz1,EXT,EXTHYPER,Business Site,YES
zephyrz3.ext.z1.tdn.hzl.ilx.com,10.53.24.18/24,EXT,10.53.24.0/24,10.53.24.255,HZLP-93COLO-MGTM1-A-JUMBO-1,2230,airstreamz1,EXT,EXTHYPER,Business Site,YES
zumaz1.host.z1.tdn.hzl.ilx.com,10.53.26.35/27,HOST,10.53.26.32/27,10.53.26.63,HZLP-93COLO-TDNH1-A-HOST-1,2241,fismz1,HOST,HOSTHYPER,Business Site,YES
zumaz1.hostrep.z1.tdn.hzl.ilx.com,10.53.26.99/27,HOSTREP,10.53.26.96/27,10.53.26.127,HZLP-93COLO-TDNH1-A-HOSTREP-1,2243,fismz1,HOST,HOSTHYPER,Business Site,YES
